	text	target
1234887	@alldaybuffet Nice background, nice profile pic, nice name, nice site 	4
1077931	@bakingblog Good! - nerd sadness is not allowed, 	4
1084283	@blcsfo On trains  That was the original topic! ;)	4
1426731	_raguelita - Is the Sims 3 game just as fun as the other 2? Or better? Thanks!!  	4
1165008	got to learn for the exams tomorrow!! (gosh, how many times that i should mention that to my self !? :p) well, bye.. 	4
1588430	last day of school!! 	4
1379166	@Versatilitee hahahaaaaa  i know who that is!! lol 	4
1475913	So I've decided for my bday to treat myself to a new pair of sunglasses and handbag 	4
966181	Ain't it funny how some feeling you just can't DENY and you can't move on even though you try 	4
1085640	Passed thru Carroll Gardens tonight.  Hadn't been there since I was a boy.  Mellow vibe w lots of people enjoying drinks al fresco 	4
1565758	@mileycyrus What brings you to Savannah? I love it there! Lots of good shopping on the strip! Don't forget to check out the Starbucks! 	4
1085414	Nothing like a nite in wit movies popcorn and parrot bay 	4
954522	#gonzpiration Genial.   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)	4
1432726	@MariaJonas lol i didnt know! 	4
1328563	@JEN5TARRR you're funny...i like you 	4
1135402	i love quiznos and i always ask for extra pepper 	4
1004863	Will be home around 10:30-ish. Hopefully. 	4
1478589	@KimKardashian i had really long hair and i cut it super short  sry its a lil late	4
1546970	@tammielynne that is an awsome goal, should inspire some really good homework sessions 	4
1332936	@reese I can relate! 	4
1422202	@kelanjo19 Just watched your new videos  Congrats on the weight loss, you can do it! &amp; lucky you going on holiday!  xx	4
1028550	@murnahan WOW..he DOES exist...I thought you fell off the planet. Good to see you here. Missed you and your tweets! 	4
1334036	@TheDude108 nice! Just signed up for it  I was watching new splinter cell trailer from E3 there. It looks AWESOME. Makes me feel violent!	4
1376215	Trying to upload few pictures in Orkut.  Feeling lazy 	4
1306502	Even though I can put my foot in my mouth sometimes, it's nice to know that some guys won't jet in a cloud of dust b/c of it. 	4
1575656	I sit and think what to do 	4
1200536	converting files...woo hoo 	4
1172698	@sirsteveyoung I would also have accepted the Tim Bisley answer &quot;Porn&quot; 	4
1033506	guess wat! @sayloudshoutsam is performing next wednesday, june the 3rd  along with @thecoryjohn . im pretty excited 	4
1463753	It is so exciting to be able to write '19' on all my forms. Makes me feel not-so-young - on the threshold of adulthood! But carefree 	4
1294023	btw, i think june is my month for this year, 	4
1070937	its my birthday tomorrow 	4
1201492	@andrewpearce I knew it! Rebel=Micah!!!! Totally knew that! I am so good. 	4
1012637	@HalexGSD ..... So what you're REALLY saying is you've seen a lot of Dick before your wedding 	4
1006357	weekend is here again 	4
1581040	@livilodge I must come visit sometime, then 	4
1534651	@bobbyllew Aah there it is  Nice!!	4
1553800	@GudrunHolck no surrender 	4
1453362	@litheon sounds like you had a good time. Wish I could have been there 	4
895387	@yodaspimpcane they are pretty amazing 	4
1087488	@FINALLEVEL I bet that MAC is faster than your first car, too! 	4
1581250	I'm in CafÃ© Teide, in front of @Geldriia's office  Anyone care to join? 	4
1387324	@juliedessler I'm from Philippines. 	4
1276062	now NanoIPPBX works with a remote monitoring tool written in perl 	4
1047062	@sineadycullen I forgot to phone you but it's computing, art and geoggers  also english b4 maths! That's what mrs Lyon did for fiona.	4
1134041	@DevinMedia Yup had lots of fun there haha! 	4
1124509	@greenwarthog whoo! Hoo! I'm so excited to see it! 	4
803907	@lesley007  i just cant get enough lol ;)	4
1298027	Nintendo's conference is about to start! 	4
1012376	Finlandia Club is the best club in Zakopane!I had an amazing night. Can't wait to repeat it on the dancefloor with mirrors once again 	4
1367920	@aldaraia ahaha making me sound like a lush alcoholic... oh noooooo! 	4
900685	But on the bright side...no school 	4
1566306	@AlisonL heart you too! Are the stars there big and bright? 	4
1107524	Going to KICKBOXING this early in the AM.  Can't wait... seriously... the music is the best part 	4
1494655	Time for bed methinks. Fingers raw from glass shards, but tummy warm from coffee! Good night world 	4
1551593	@so_xquisite Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 	4
1210148	@npwrites That's some good advice! 	4
1060402	@beckyinthesky not sure about awesome but thank your for the #ff shout 	4
879744	@AIannucci Don't worry, everyone is still in bed. Have some coffee. 	4
999208	@mjcharleston Seems like it was legit. I still want to go the Vegas, even if I happen to get 'stuck' there 	4
849153	is burping orange juice burps and has orange juice heart burn, but hasn't had any orange juice in over a week. Concerned. 	4
1447829	@jeanpierrre bitchhh make me some rice 	4
828846	is heading back home this afternoon after a great weekend up here 	4
1019973	@dansogordon haha.. hommie we r so coming and visiting u then  in an 100% serious kinda way	4
1390798	@aspo1 Sounds like an excellent plan ... remember, gotta be Warburtons (not doughy) and HUGE amounts of nutella  Enjoy boys!	4
1341673	just got back from a fantastic lunch with a coworker who missed my b-day and wanted to treat me 	4
1284739	@sitavermeulen and i love you... 	4
1137951	Good start for Cavs 2nd Half - keep it up  http://plurk.com/p/xahyu	4
1224421	is eating bavarian and playing card games with the fam. And totally won. You know, with 1 and 2c pieces 	4
1245123	@twicuz34  Hey i think that you 2 ar awsome , im totally addicted to new moon wednesday + your youtube page , Just thaught id tweet you 	4
916854	@Jennettemccurdy http://twitpic.com/4v0vr - cool! you and your mother have awesome hair styles,! Wish her a happy mother's day! 	4
869801	@deangroom I'm so adding UBER pedagogy mentor to my CV now 	4
983904	.@jamethiel_bane @entropical yes! Emily too! Basically I think we were all doomed for Canada at an early age y/y? 	4
1262961	Nice day 	4
1476231	Great game!  Congratulations to Roger Federer... Well deserved!!!  	4
1438020	@Zalera well it did take more than a few but damnations it was fun and we use the same vent channel 	4
1247561	@MissElle No, lucky me! I saw the clouds and felt a cold breeze and put two and two together. 	4
1011849	@avalonfreak06 thanks! 	4
1547198	hahaha.. im at school... watching incredibles in Imovie class... being random with anna!!! 	4
1236015	i wish my pic would show up already damn it. it's pissin me off yo 	4
1579839	@TheGazzMan Up to page 16 and loving it... thanks for putting it together.  I really need to work on getting a new pic up! 	4
1481973	@CaptainFletcher ok 	4
1309432	A lot if reading ahead. Boring but very informative believe it or not. 	4
873536	Ready to get my Saturday going....even though I feel so lazy  Think I'm taking mom to Home Depot, then maybe Habana, then fight party...	4
1428442	Just arrived in Dublin 	4
1342711	color: #666;  charcoal is the font color of the devil...    IT'S IN REVELATIONS MAN!!!!	4
1056752	@MsLaurenLondon I know were DOPE LoLo, that's why I said yesterday, that I'm doper than a Bobby Brown piss test! Thanks though, so sweet. 	4
1119523	to fan: you got that right!!!!!! 	4
1082572	@JoeJisthebest Im ok.thank you for caring.  ?	4
1104159	is going to a Keith Urban concert tonight!!! 	4
1015392	Thank you @AllEyezOnMe91 	4
1091414	watching videos of taylor swift. I am currently liking her.  ahha	4
1393831	@Dirtygemz lol, really? Paranoia about their size, whatever it is, amuses me. 	4
947205	@StLSuz Cole Charles    7lbs 6oz  20 in long.	4
1027846	@alizahausman But who am I to talk? I'm neither Jewish nor Latino. 	4
1281324	@staceeeeee Yeah no I agree I guess, I dunno..its weird. It was ok last week but confusing. Hopefully todays is better 	4
1052820	wishing i was with the man on the moon... 	4
1218914	@delamarRX931 Nice photos! I love them! 	4
1063537	@keza34 lol  when does it start.?	4
1277963	@Amaren88 Good morning to you  XX	4
813682	@JonathanRKnight I'm ready for when you guys come to Colorado in July. 	4
1288199	@hotmovies4her morning 	4
1472548	Beat brickbreaker on my blackberry today! No small achievment I might add 	4
804803	@earlydetection enjoy  I just can't get into it this season, but happy to know that you're getting your groove on.	4
830678	@xxmarypoppinsxx *waves* Hello there! 	4
1226355	Going on a walk with lukey 	4
1266033	Clone My Brute Tester PHP Script by jehzlau: I just want you to clone this Brute tester script.  I want all th.. http://tinyurl.com/lx995x	4
1102599	watching bbc sound  heard clodge once and seen me once 	4
1323167	@daw50n No - it's more the opportunity to sleep in an empty house all day 	4
936661	*Happy dance* Woke up to a sale!!! YAY!!! 	4
936743	@Drikster Awesome sex sounds like a VERY good way to celebrate testo. 	4
1323373	http://twitpic.com/6iuuy - @Dannymcfly looook! Bruce mentioned you on his Twitterpage: D How awesome is THAT!?  Xxx	4
915350	@DanniPandemos ok .... Here 409 is a cleaning soln .... Blah.... Over and out 	4
863094	@Daxter80000 oh okay.  I got scared in the hospital morgue. I swear I heard someone grunting.	4
954888	The Font Game - http://www.deep.co.uk/games/font_game/ - Find out if you are a sharp shootin' type-junkie!  Mrak 	4
1084060	Good night! Excited about a day of fishing tomorrow. 	4
1268186	I love New York she's great  lol	4
1039014	*sigh* I love this song! *It's Always You&quot;  'wherever you are your near me...'	4
1587156	is done now with the assignments but not sure with the math answers! haha. need also to buy some biscuits and cream stix for tomorrow. 	4
1366282	@MommaSalty I am always willing to share ;) I also have banana blueberry mini loaves i bakes this morning. 	4
1555005	@radioactivcheez That's better 	4
1111986	@PostGay no sir! But I'll take a cup 	4
915237	Seeing my brother graduate tomorrow. Should be fun. 	4
1055815	@KelseyTimmerman Thanks for the #followfriday mention! 	4
874436	is going to be at Roger's house in a couple of hours, sipping a mint julep and wearing an awesome outfit that cost $8 at Goodwill.  	4
1110528	@Canageek Yes, it was Dead Snow 	4
1417165	ok, I'm in Tumbo! and my internet works!! YEY  haven't done much today, when I came here we started cleaning right away xD	4
1416308	@BabygirlSoMajor that's gd, I ain't ur man but I like havin u around LOL 	4
1186272	@msbrewski just buy more underwear 	4
1037110	@pdxmikek Yup! Moving sqrt(8) blocks (for the non-math inclined, that's 2 blocks south and 2 blocks west; about 2.8284 blocks directly).  	4
1001164	Nite all...tomorrow is Friday and then THREE DAY WEEKEND!!! 	4
1032432	@jordanknight but I'm sure that every NKOTB on Twitter is following you &amp; the other guys - - &amp; Jared!! 	4
1485128	They now know what Zico at high volume sounds like 	4
1425288	has just had an amazing day/night. Thanks everybody. 	4
838033	Finally having a sunny day here in N. Texas 	4
958147	Morgan now has a myspace so search morgan0129 and add her to show her how much you love her 	4
1255903	@uhm1dk and your doing an awesome job 	4
1515838	Bunny and bear have just arrived  http://tinyurl.com/kte8kn  and http://tinyurl.com/ljlspw	4
1591143	@Katie_AK47 thats okay! my uncle is like 50 and his fiance is like 20! thats more of an age difference than me and jared! 	4
1534057	Voting is open again...   http://bit.ly/Ua4uM	4
1014127	fucking TGIFFFF !!!!! the west side awaits 	4
1385457	@Jonasbrothers hey guys Ioove you soo much, pre-ordered the cD can't wait for  it  &lt;3	4
852717	@Hutchypoo had quite few pints  feel sooooo spaced out today! got back at midnight last night and im at work today! PAINFULL!!!	4
1354819	I'd like some pho 	4
996498	had nice time with katie and steve last night  them bubble gum after shoots was fab a roo 	4
1383026	they think i lie on here! how many think what i post is the truth?? will check back later. 	4
1127024	@GreatDismal yw 	4
1442575	@aplusk @mrskutcher Creepy Doll...  â™« http://blip.fm/~7s3pq	4
820868	@mousebudden its ok  sleep if you need it sexii	4
1107526	Going to bed. Have a fun day of getting up at 3.30am for work! But at least the day will end awesomely  sunday sesh at mullaz!!	4
1328436	Got a job at Harvey Nichs babyyyy!! Extaticcc!!!  	4
1060875	@mrsmicah Nah, just moving soon 	4
964093	Just won a race by half a minute  For those that haven't played it, try out GTR Evolution, well worth downloading the demo at least.	4
1175420	i cant wait for 8 o clock tmw, for tennis!  wheeee~	4
1403760	@CandaceCabrera im finally you love, i hope you rememebr me 	4
1372972	@repressd i wondered who bought that piece  great stuff, but now i am going to have to commission a 'hairball' from ben since he sold all!	4
1550916	@Dannymcfly Today I'll start a new strategy.. I'll write for you every day.. till I have an answer    (Day 1)	4
801626	@GeneTheFotog  ya i'll be in hk for 3 months  but 21 is not big there. o well,so now u finally have 1 more frd u can hit the club w/ lol.	4
858458	im allll about the virginity club 	4
1274359	Aww, the weather cleared up. At least it's still cold! 	4
